id,key,value,type
3979471580,barrier,bollard,regular
3979471581,barrier,bollard,regular
3979471582,barrier,bollard,regular
3979471583,barrier,bollard,regular
3979471584,barrier,bollard,regular
3979471585,barrier,bollard,regular
3979471586,barrier,bollard,regular
3979544445,natural,tree,regular
3979544446,natural,tree,regular
3979545051,emergency,life_ring,regular
3979564232,amenity,restaurant,regular
3979564232,cuisine,japanese,regular
3979564232,name,Himonoya,regular
3979564233,amenity,pub,regular
3979564233,cuisine,irish,regular
3979564233,name,McGettigan's,regular
3979564234,amenity,restaurant,regular
3979564234,name,Octapas,regular
3979564235,amenity,pub,regular
3979564235,name,Paulaner Wirtshaus,regular
3979564238,amenity,bench,regular
3979564241,amenity,toilets,regular
3979564242,amenity,pub,regular
3979564242,name,Wings,regular
3979566303,crossing,traffic_signals,regular
3979566303,highway,crossing,regular
3979566303,tactile_paving,yes,regular
3979566303,wheelchair,yes,regular
3979566313,crossing,unmarked,regular
3979566313,highway,crossing,regular
3979566313,tactile_paving,yes,regular
3979566313,wheelchair,yes,regular
3979566315,crossing,unmarked,regular
3979566315,highway,crossing,regular
3979566315,tactile_paving,yes,regular
3979566315,wheelchair,yes,regular
3979566317,emergency,fire_hydrant,regular
3979566317,position,sidewalk,fire_hydrant
3979566317,type,pillar,fire_hydrant
3979566319,barrier,bollard,regular
3979566319,foot,yes,regular
3979566320,crossing,unmarked,regular
3979566320,highway,crossing,regular
3979566320,tactile_paving,yes,regular
3979566320,wheelchair,yes,regular
3979566321,barrier,bollard,regular
3979566321,foot,yes,regular
3979566325,barrier,bollard,regular
3979566325,foot,yes,regular
3979566326,crossing,traffic_signals,regular
3979566326,highway,crossing,regular
3979566326,tactile_paving,yes,regular
3979566326,wheelchair,yes,regular
3979566327,crossing,traffic_signals,regular
3979566327,highway,crossing,regular
3979566328,barrier,bollard,regular
3979566328,foot,yes,regular
3979566330,crossing,traffic_signals,regular
3979566330,highway,crossing,regular
3979566331,crossing,traffic_signals,regular
3979566331,highway,crossing,regular
3979566332,crossing,traffic_signals,regular
3979566332,highway,crossing,regular
3979566335,crossing,traffic_signals,regular
3979566335,highway,crossing,regular
3979566335,tactile_paving,yes,regular
3979566335,wheelchair,yes,regular
3979566336,button_operated,yes,regular
3979566336,crossing,traffic_signals,regular
3979566336,highway,crossing,regular
3979566336,tactile_paving,yes,regular
3979566336,wheelchair,yes,regular
3979566337,amenity,waste_basket,regular
3979566338,emergency,fire_hydrant,regular
3979566338,position,green,fire_hydrant
3979566338,type,pillar,fire_hydrant
3979592048,amenity,waste_basket,regular
3979598713,highway,stop,regular
3979598714,emergency,fire_hydrant,regular
3979598714,position,sidewalk,fire_hydrant
3979598714,type,pillar,fire_hydrant
3979870488,amenity,restaurant,regular
3979870488,name,Hirajil,regular
3979870493,crossing,traffic_signals,regular
3979870493,highway,crossing,regular
3979870493,tactile_paving,yes,regular
3979870493,wheelchair,yes,regular
3979870494,crossing,traffic_signals,regular
3979870494,highway,crossing,regular
3979870494,tactile_paving,yes,regular
3979870494,wheelchair,yes,regular
3979870495,crossing,traffic_signals,regular
3979870495,highway,crossing,regular
3979870495,tactile_paving,yes,regular
3979870495,wheelchair,yes,regular
3979870496,barrier,bollard,regular
3979870496,foot,yes,regular
3979870497,crossing,traffic_signals,regular
3979870497,highway,crossing,regular
3979870497,tactile_paving,yes,regular
3979870497,wheelchair,yes,regular
3979870499,crossing,unmarked,regular
3979870499,highway,crossing,regular
3979870499,tactile_paving,yes,regular
3979870499,wheelchair,yes,regular
3979870507,crossing,uncontrolled,regular
3979870507,crossing_ref,zebra,regular
3979870507,highway,crossing,regular
3979870507,tactile_paving,yes,regular
3979870507,wheelchair,yes,regular
3979870514,barrier,bollard,regular
3979870514,foot,yes,regular
3979870515,button_operated,yes,regular
3979870515,crossing,traffic_signals,regular
3979870515,highway,crossing,regular
3979870515,tactile_paving,yes,regular
3979870515,wheelchair,yes,regular
3979870516,button_operated,yes,regular
3979870516,crossing,traffic_signals,regular
3979870516,highway,crossing,regular
3979870516,tactile_paving,yes,regular
3979870516,wheelchair,yes,regular
3979870517,button_operated,yes,regular
3979870517,crossing,traffic_signals,regular
3979870517,highway,crossing,regular
3979870517,tactile_paving,yes,regular
3979870517,wheelchair,yes,regular
3979870518,button_operated,yes,regular
3979870518,crossing,traffic_signals,regular
3979870518,highway,crossing,regular
3979870518,tactile_paving,yes,regular
3979870518,wheelchair,yes,regular
3979870519,traffic_calming,bump,regular
3979891357,barrier,bollard,regular
3979891357,foot,yes,regular
3979891358,barrier,bollard,regular
3979891358,foot,yes,regular
3979891359,barrier,bollard,regular
3979891359,foot,yes,regular
3979891360,barrier,bollard,regular
3979891360,foot,yes,regular
3980055537,amenity,waste_basket,regular
3980055538,amenity,waste_basket,regular
3983027174,highway,stop,regular
3983027175,crossing,unmarked,regular
3983027175,highway,crossing,regular
3983027175,tactile_paving,yes,regular
3983027175,wheelchair,yes,regular
3983027176,barrier,bollard,regular
3983027176,foot,yes,regular
3984139857,amenity,pub,regular
3984139857,cuisine,italian,regular
3984139857,level,0,regular
3984139857,name,Sapore,regular
3984139857,wifi,yes,regular
3984443839,amenity,waste_basket,regular
3984443840,street,Emerald Hill Road,addr
3984443840,information,office,regular
3984443840,name,Singapore Visitor Centre,regular
3984443840,source,Kaart Ground Survey 2017,regular
3984443840,tourism,information,regular
3986160615,natural,tree,regular
3986160615,source,Kaart Ground Survey 2017,regular
3986160616,natural,tree,regular
3986160616,source,Kaart Ground Survey 2017,regular
3986160617,natural,tree,regular
3986160617,source,Kaart Ground Survey 2017,regular
3986160618,natural,tree,regular
3986160619,natural,tree,regular
3986160620,natural,tree,regular
3986160621,natural,tree,regular
3986160622,natural,tree,regular
3986216998,natural,tree,regular
3986216999,natural,tree,regular
3986217000,natural,tree,regular
3986217001,natural,tree,regular
3986217002,natural,tree,regular
3986217003,natural,tree,regular
3986217004,natural,tree,regular
3986217005,natural,tree,regular
3986217006,natural,tree,regular
3986217007,natural,tree,regular
3986217008,natural,tree,regular
3986217009,natural,tree,regular
3986217010,natural,tree,regular
3986217011,natural,tree,regular
3986217012,natural,tree,regular
3986226732,name,Paya Lebar (CCL),regular
3986226732,railway,subway_entrance,regular
3986226732,source,Kaart Ground Survey 2017,regular
3986226733,railway,subway_entrance,regular
3986234044,railway,subway_entrance,regular
3986234044,source,Kaart Ground Survey 2017,regular
3986545414,FIXME,position approximate,regular
3986545414,buoy,special_purpose,regular
3986545414,colour,yellow,buoy
3986545414,light,yes,regular
3986545414,name,MB4,regular
3986545414,seamark,buoy,regular
3986545423,access,private,regular
3986545423,barrier,gate,regular
3986545424,access,private,regular
3986545424,landuse,military,regular
3986545424,military,checkpoint,regular
3987073278,amenity,restaurant,regular
3987073278,name,Little Saigon,regular
3987073295,amenity,waste_basket,regular
3987073296,button_operated,yes,regular
3987073296,crossing,traffic_signals,regular
3987073296,highway,crossing,regular
3987073296,tactile_paving,yes,regular
3987073296,wheelchair,yes,regular
3987073297,button_operated,yes,regular
3987073297,crossing,traffic_signals,regular
3987073297,highway,crossing,regular
3987073297,tactile_paving,yes,regular
3987073297,wheelchair,yes,regular
3987073298,amenity,waste_basket,regular
3987225550,amenity,vending_machine,regular
3987225550,vending,drinks,regular
3987228518,man_made,tower,regular
3987228518,name,Raptor Tower,regular
3987228518,tourism,viewpoint,regular
3987228518,type,observation,tower
3987251879,historic,ruins,regular
3987251879,name,Pumping House,regular
3987259010,amenity,restaurant,regular
3987259010,name,Mushroom Cafe,regular
3987259011,amenity,vending_machine,regular
3987259011,vending,drinks,regular
3987286113,amenity,restaurant,regular
3987286113,cuisine,burger,regular
3987286113,name,Fat Boy,regular
3987288129,amenity,cafe,regular
3987288129,internet_access,wlan,regular
3987288129,name,Pacamara Boutique Coffee Roasters,regular
3987288993,city,Singapore,addr
3987288993,housenumber,223,addr
3987288993,postcode,574355,addr
3987288993,street,Upper Thomson Road,addr
3987288993,amenity,cafe,regular
3987288993,name,Habitat Coffee,regular
3987288993,opening_hours,Tu-Su 10:00-22:00,regular
3987288993,phone,+6564562567,regular
3987288993,source,Kaart Ground Survey 2017,regular
3987288993,website,http://habitatcoffee.com.sg,regular
3988041048,barrier,lift_gate,regular
3988041048,bicycle,no,regular
3988041048,foot,yes,regular
3988041056,barrier,lift_gate,regular
3988041056,bicycle,yes,regular
3988041056,foot,yes,regular
3988041056,motorcar,yes,regular
3988041056,motorcycle,yes,regular
3989816272,crossing,traffic_signals,regular
3989816272,highway,crossing,regular
3989816272,sloped_curb,at_grade,regular
3989816272,tactile_paving,yes,regular
3990640106,amenity,cafe,regular
3990640106,internet_access,wlan,regular
3990640106,name,Joe & Dough,regular
3990640106,smoking,no,regular
3990642132,name,7eleven,regular
3990642132,shop,second_hand,regular
3990644923,name,Cold Storage,regular
3990644923,shop,supermarket,regular
3991487557,name,Farrer Park (NEL),regular
3991487557,railway,subway_entrance,regular
3991487558,name,Farrer Park (NEL),regular
3991487558,railway,subway_entrance,regular
3991487559,colour,purple,regular
3991487559,name,Farrer Park (NEL),regular
3991487559,railway,subway_entrance,regular
3991487621,highway,crossing,regular
4000033073,highway,crossing,regular
4002222902,crossing,traffic_signals,regular
4002222902,highway,traffic_signals,regular
4002223125,highway,crossing,regular
4002223139,highway,crossing,regular
4002523403,highway,traffic_signals,regular
4002523403,traffic_signals,signal,regular
4002523404,highway,traffic_signals,regular
4002523404,traffic_signals,signal,regular
4002523407,highway,traffic_signals,regular
4002523407,traffic_signals,signal,regular
4002523488,highway,traffic_signals,regular
4002523488,traffic_signals,signal,regular
4002523905,highway,traffic_signals,regular
4002523905,traffic_signals,signal,regular
4002523946,highway,traffic_signals,regular
4002523946,traffic_signals,signal,regular
4002523989,highway,traffic_signals,regular
4002523989,traffic_signals,signal,regular
4003656720,highway,traffic_signals,regular
4003656720,traffic_signals,signal,regular
4003656731,highway,traffic_signals,regular
4003656731,traffic_signals,signal,regular
4003660548,highway,traffic_signals,regular
4003660548,traffic_signals,signal,regular
4003708330,building,construction,regular
4004285074,barrier,lift_gate,regular
4004285075,barrier,lift_gate,regular
4004972061,amenity,parking_entrance,regular
4004972129,amenity,parking_entrance,regular
4004972141,amenity,parking_entrance,regular
4004972144,amenity,parking_entrance,regular
4004973159,amenity,parking_entrance,regular
4004973181,amenity,parking_entrance,regular
4004973185,amenity,parking_entrance,regular
4004974090,amenity,parking_entrance,regular
4004974092,amenity,parking_entrance,regular
4004978755,amenity,parking_entrance,regular
4004994409,amenity,parking_entrance,regular
4004994429,amenity,parking_entrance,regular
4005003161,amenity,parking_entrance,regular
4005066695,amenity,parking_entrance,regular
4005070474,amenity,parking_entrance,regular
4005070603,amenity,parking_entrance,regular
4005133089,name,NTUC Fairprice Finest,regular
4005133089,shop,supermarket,regular
4005133189,amenity,cinema,regular
4005133189,name,Shaw,regular
4005499183,crossing,island,regular
4005499183,highway,crossing,regular
4005499789,crossing,island,regular
4005499789,highway,crossing,regular
4005499796,crossing,island,regular
4005499796,highway,crossing,regular
4005499811,crossing,island,regular
4005499811,highway,crossing,regular
4005499822,crossing,island,regular
4005499822,highway,crossing,regular
4005499836,crossing,island,regular
4005499836,highway,crossing,regular
4005499837,crossing,island,regular
4005499837,highway,crossing,regular
4005499881,highway,crossing,regular
4005499883,crossing,island,regular
4005499883,highway,crossing,regular
4005499888,crossing,island,regular
4005499888,highway,crossing,regular
4005499898,crossing,island,regular
4005499898,highway,crossing,regular
4005510108,crossing,island,regular
4005510108,highway,crossing,regular
4005510109,crossing,island,regular
4005510109,highway,crossing,regular
4005510114,crossing,island,regular
4005510114,highway,crossing,regular
4005510121,crossing,island,regular
4005510121,highway,crossing,regular
4005510126,crossing,island,regular
4005510126,highway,crossing,regular
4005510127,crossing,island,regular
4005510127,highway,crossing,regular
4005510130,crossing,island,regular
4005510130,highway,crossing,regular
4005510137,crossing,island,regular
4005510137,highway,crossing,regular
4005510138,crossing,island,regular
4005510138,highway,crossing,regular
4005510139,fixme,continue,regular
4005510140,crossing,island,regular
4005510140,highway,crossing,regular
4005510141,crossing,island,regular
4005510141,highway,crossing,regular
4005516544,fixme,continue,regular
4005516549,fixme,continue,regular
4005516550,fixme,continue,regular
4005765129,amenity,restaurant,regular
4005765129,name,White Bee Hoon,regular
4005816932,barrier,gate,regular
4005816933,barrier,gate,regular
4005834282,natural,tree,regular
4005834283,natural,tree,regular
4005834284,natural,tree,regular
4005834285,natural,tree,regular
4005834286,natural,tree,regular
4005834295,natural,tree,regular
4006805537,highway,crossing,regular
4006805549,highway,crossing,regular
4006805554,highway,crossing,regular
4006805561,highway,crossing,regular
4006805605,note,Tunnel for DTL (DigitalGlobe Satelite 2016),regular
4007585980,highway,crossing,regular
4008524198,crossing,uncontrolled,regular
4008524198,highway,crossing,regular
4008524198,kerb,lowered,regular
4008524198,tactile_paving,yes,regular
4008733889,name,Haw Par Beach Villa,regular
4008733889,tourism,attraction,regular
4010399788,highway,traffic_signals,regular
4010399788,traffic_signals,signal,regular
4012005127,amenity,atm,regular
4012005127,name,ATM UOB,regular
4018093552,amenity,cafe,regular
4018093552,cuisine,coffee_shop,regular
4018093552,name,Spinelli,regular
4021751290,bus,yes,regular
4021751290,public_transport,stop_position,regular
4022006359,amenity,restaurant,regular
4022006364,amenity,fast_food,regular
4022006364,cuisine,fish;burger;breakfast;ice_cream;tea;cake;coffee_shop;american;chicken,regular
4022006364,internet_access,wlan,regular
4022006364,name,McDonald's,regular
4022006364,en,McDonald,name
4022006364,opening_hours,24/7,regular
4022006364,operator,McDonald,regular
4022006367,shop,convenience,regular
4022006380,highway,crossing,regular
4022011210,amenity,restaurant,regular
4030835491,shop,pet,regular
4030835492,name,Breadtalk,regular
4030835492,shop,bakery,regular
4030835591,amenity,restaurant,regular
4030835591,cuisine,vegetarian,regular
4030835591,name,Fo Lau Ping (Popular) Vegetarian,regular
4030835592,amenity,fast_food,regular
4030835592,cuisine,burger,regular
4030835592,name,Burger King,regular
4030835592,smoking,no,regular
4030843894,amenity,bar,regular
4030843894,wheelchair,yes,regular
4030867289,amenity,fast_food,regular
4030867289,cuisine,sandwich,regular
4030867289,name,Yellow Submarine,regular
4030867290,name,Cake city,regular
4030867290,shop,bakery,regular
4030867989,amenity,restaurant,regular
4030867989,cuisine,malaysian,regular
4030867989,name,Mamak Culture,regular
4030868689,amenity,fast_food,regular
4030868689,cuisine,regional,regular
4030868689,name,Mr Bean,regular
4030869989,leisure,playground,regular
4030869989,name,Exercise equipment,regular
4032898578,highway,bus_stop,regular
4032898578,name,Blk 452,regular
4033006542,amenity,school,regular
4033006542,name,Chin Lien Bible Seminary,regular
4033006543,source,Kaart Ground Survey 2017,regular
4033006546,source,Kaart Ground Survey 2017,regular
4033075522,access,private,regular
4033075522,barrier,gate,regular
4033075522,motor_vehicle,no,regular
4033075522,source,Kaart Ground Survey 2017,regular
4033075527,barrier,lift_gate,regular
4033075527,source,Kaart Ground Survey 2017,regular
4041587324,name,Maplewoods,regular
4041595872,barrier,lift_gate,regular
4041595873,barrier,lift_gate,regular
4047297300,city,Singapore,addr
4047297300,country,SG,addr
4047297300,housenumber,960,addr
4047297300,postcode,640960,addr
4047297300,street,Jurong West Street 92,addr
4047297300,unit,#01-166,addr
4047297300,amenity,doctors,regular
4047297300,branch,Tuas,regular
4047297300,name,Healthway Medical,regular
4047297300,phone,+65 67915680,regular
4047389534,name,Civil Defense Heritage Gallery,regular
4047389534,tourism,museum,regular
4066561924,city,Singapore,addr
4066561924,housenumber,1,addr
4066561924,postcode,187940,addr
4066561924,street,McNally Street,addr
4066561924,amenity,cafe,regular
4066561924,cuisine,coffee_shop,regular
4066561924,internet_access,wlan,regular
4066561924,name,Lowercase,regular
4066561924,opening_hours,Mon-Sat 9:30-22:00; Sun 9:00-15:00,regular
4066561924,website,http://www.lowercase.sg,regular
4066561924,wheelchair,yes,regular
4067960936,access,private,regular
4067960936,barrier,gate,regular
4069787702,email,info@3dmatters.com.sg,regular
4069787702,name,3D MATTERS PTE. LTD.,regular
4069787702,office,company,regular
4069787702,phone,+65 6850 5166,regular
4069787702,website,http://3dmatters.com.sg/,regular
4072894918,amenity,restaurant,regular
4072894918,name,Pizza Hut,regular
4072894919,amenity,fast_food,regular
4072894919,name,Long John Silver's,regular
4072894921,amenity,bank,regular
4072894921,name,POSB,regular
4072894922,amenity,bank,regular
4072894922,name,OCBC,regular
4078020273,leisure,park,regular
4082506592,amenity,fast_food,regular
4082506592,level,0,regular
4082506592,name,Pizza Hut,regular
4082506592,opening_hours,Mo-Fr 10:00-22:00; Sa-Su 10:00-20:00,regular
4084209607,amenity,cinema,regular
4084209607,name,Seletar Mall/Shaw Theatres,regular
4087210624,highway,traffic_signals,regular
4093357978,natural,tree,regular
4093357979,natural,tree,regular
4093357980,natural,tree,regular
4093357981,natural,tree,regular
4093357982,natural,tree,regular
4093357983,natural,tree,regular
4095561861,natural,tree,regular
4095561862,natural,tree,regular
4095561863,natural,tree,regular
4095561864,natural,tree,regular
4095561865,natural,tree,regular
4095561866,natural,tree,regular
4095561867,natural,tree,regular
4095561868,natural,tree,regular
4095561869,natural,tree,regular
4095561870,natural,tree,regular
4095561871,natural,tree,regular
4095561872,natural,tree,regular
4105391925,natural,tree,regular
4105391926,natural,tree,regular
4108805599,name,Skyville@Dawson,regular
4108805599,tourism,viewpoint,regular
4120557689,amenity,atm,regular
4120557689,operator,DBS / UOB,regular
4120557690,amenity,atm,regular
4120557690,operator,OCBC,regular
4120577899,amenity,cafe,regular
4120577899,internet_access,no,regular
4120577899,name,Humble Origins,regular
4120577899,opening_hours,08:30 - 17:00,regular
4132111947,amenity,atm,regular
4132111947,operator,DBS,regular
4132111948,access,permissive,regular
4132111948,amenity,toilets,regular
4132111948,male,yes,regular
4132111948,disposal,flush,toilets
4134653899,amenity,shelter,regular
4135064291,highway,traffic_signals,regular
4135067811,highway,traffic_signals,regular
4135067812,highway,traffic_signals,regular
4135070579,highway,traffic_signals,regular
4137526142,name,6 PARK VILLAS RISE,regular
4139221493,housenumber,340,addr
4139221493,street,Geylang Road,addr
4139221493,name,Healing Wellness,regular
4139221493,opening_hours,Mo-Su 15:00-06:00,regular
4139221493,phone,65474284,regular
4139221493,shop,chemist,regular
4139370389,name,malay barber,regular
4139370389,shop,hairdresser,regular
4142643881,bicycle,yes,regular
4142643881,highway,crossing,regular
4146880807,crossing,uncontrolled,regular
4146880807,highway,crossing,regular
4146880808,crossing,zebra,regular
4146880808,highway,crossing,regular
4146880808,kerb,lowered,regular
4146880808,tactile_paving,yes,regular
4146903387,amenity,cafe,regular
4146903387,internet_access,wlan,regular
4146903387,name,Maison Ikkokku,regular
4146933355,street,jalan kubor,addr
4146933355,amenity,cafe,regular
4146933355,name,Symmetry cafe,regular
4146933356,city,Singapore,addr
4146933356,street,Jalan Besar,addr
4146933356,amenity,restaurant,regular
4146933356,cuisine,chinese,regular
4146933356,name,Swee Choon,regular
4146933356,opening_hours,"Mo, We-Su 18:00-06:00",regular
4146933356,source,Kaart Ground Survey 2017,regular
4146933356,website,www.sweechoon.com,regular
4146933890,housenumber,48,addr
4146933890,street,Arab Street,addr
4146933890,amenity,cafe,regular
4146933890,name,(working title),regular
4151969125,highway,crossing,regular
4151969127,highway,crossing,regular
4151977964,highway,crossing,regular
4151977966,highway,crossing,regular
4152359083,housenumber,3,addr
4152359083,street,Ang Mo Kio Street 62,addr
4152359083,building,yes,regular
4152359083,name,Link@AMK,regular
4161042877,barrier,lift_gate,regular
4161042877,bicycle,yes,regular
4161042877,foot,yes,regular
4161042881,barrier,lift_gate,regular
4161042881,bicycle,yes,regular
4161042881,foot,yes,regular
4169601689,amenity,food_court,regular
4169601689,name,Bukit Batok West Market & Food Centre,regular
4175758789,name,Bread First,regular
4175758789,shop,bakery,regular
4175758790,name,Nanyang Star,regular
4175758790,shop,yes,regular
4175758791,name,Chee Nien Tong,regular
4175758791,shop,clothes,regular
4175758792,name,Moda Paolo,regular
4175758792,shop,shoes,regular
4175758793,name,丽人Enterprise,regular
4175758793,shop,shoes,regular
4175758794,shop,bedsheets,regular
4175758795,lthcare:speciality,traditional_chinese_medicine,he
4175758795,shop,herbalist,regular
4175758796,name,IPLACE OPTICS Pte Ltd,regular
4175758796,shop,optician,regular
4175758797,name,TL98 International Provision Shop,regular
4175758797,shop,supermarket,regular
4175758798,shop,greengrocer,regular
4175758799,shop,stationery,regular
4175758800,name,Keng Song Confectionary,regular
4175758800,shop,bakery,regular
4175758801,brand,SingTel,regular
4175758801,name,SingTel Pte Ltd,regular
4175758801,shop,mobile_phone,regular
4176299459,name,ASK Household Appliances,regular
4176299459,shop,hardware,regular
4176299460,name,My CK Department Store,regular
4176299460,shop,department_store,regular
4176299461,name,Rong Fa Sundry,regular
4176299461,shop,clothes,regular
4176299462,shop,greengrocer,regular
4176299463,shop,greengrocer,regular
4176299464,shop,bakery,regular
4176299465,shop,informal_vegetable,regular
4177290890,city,Singapore,addr
4177290890,country,SG,addr
4177290890,housenumber,750A,addr
4177290890,postcode,469001,addr
4177290890,street,Chai Chee Road,addr
4177290890,name,"Decathlon, Singapore",regular
4177290890,phone,+65 6225 4773,regular
4177290890,shop,sports,regular
4177290890,website,https://www.decathlon.sg/,regular
4180025991,street,Paya Lebar Road,addr
4180025991,amenity,car_rental,regular
4180025991,name,Rent & Go Car Rental,regular
4180025991,source,Kaart Ground Survey 2017,regular
4184889189,historic,memorial,regular
4184889189,name,Boston Trials,regular
4184889189,wheelchair,yes,regular
4186902989,cemetery,grave,regular
4186902989,image,http://bukitbrown.com/main/?p=7823,regular
4186902989,name,Seah Eu Chin's grave on Grave Hill,regular
4186902989,tomb,tumulus,regular
4186902989,tourism,attraction,regular
4186902989,wikidata,Q7440472,regular
4186902989,wikipedia,en:Seah Eu Chin,regular
4186902990,cemetery,grave,regular
4186902990,historic,tomb,regular
4186902990,name,Chinese tombs,regular
4186902990,tomb,tombstone,regular
4186918477,amenity,place_of_worship,regular
4186918477,building,temple,regular
4186918477,denomination,Taoist_(Tua_Pek_Kong),regular
4186918477,description,"Rebuilt in 1950, Original built in 1828 at Kg Bahru Road near SGH.",regular
4186918477,name,Sin Heng San Teng Temple,regular
4186918477,religion,taoist,regular
4189579689,amenity,restaurant,regular
4189579689,cuisine,asian,regular
4189579689,name,Sungei Road Laksa,regular
4189579689,zh,結霜橋叻沙,name
4196323795,name,7 Eleven,regular
4196323795,opening_hours,24,regular
4196323795,shop,convenience,regular
4196769100,barrier,gate,regular
4202239729,amenity,restaurant,regular
4202239729,name,Ci Yuan CC,regular
4207420363,amenity,fast_food,regular
4207420363,drive_through,no,regular
4207420363,name,Old Chang Kee,regular
4207420363,smoking,no,regular
4207420363,takeaway,only,regular
4207420364,amenity,fast_food,regular
4207420364,drive_through,no,regular
4207420364,name,Sarpino's Pizza,regular
4213354894,amenity,fast_food,regular
4213354894,name,sushi Tei,regular
4213355489,housenumber,881,addr
4213355489,street,Bukit Timah Road,addr
4213355489,amenity,restaurant,regular
4213355489,name,Violet Oon's kitchen ,regular
4213594290,name,RAW,regular
4213594290,shop,clothes,regular
4216766821,amenity,atm,regular
4216766821,name,POSB,regular
4216766821,operator,POSB,regular
4216771969,amenity,bank,regular
4216771969,name,HSBC,regular
4216771970,amenity,bank,regular
4216771970,atm,yes,regular
4216771970,name,POSB,regular
4216771970,operator,POSB,regular
4216771971,amenity,bank,regular
4216771971,atm,yes,regular
4216771971,name,OCBC,regular
4216771971,operator,OCBC,regular
4221326606,postcode,570151,addr
4221326606,street,Bishan Street 11,addr
4221326606,amenity,restaurant,regular
4221326606,name,Ong Yong Lee Seafood Eating House.,regular
4221326606,note,Seafood starts after 1700hrs daily. ,regular
4221544290,postcode,560219,addr
4221544290,street,Ang Mo Kio Street 22,addr
4221544290,fixme,Does this still exist?,regular
4221544290,name,FairPrice,regular
4221544290,opening_hours,24/7,regular
4221544290,shop,supermarket,regular
4221548589,source,Kaart Ground Survey 2017,regular
4221673500,amenity,atm,regular
4221744914,amenity,atm,regular
4221795708,amenity,atm,regular
4222027691,amenity,shelter,regular
4223066790,housenumber,26,addr
4223066790,postcode,628776,addr
4223066790,street,Kian Teck Avenue,addr
4223066790,amenity,cafe,regular
4223066790,name,Foot code,regular
4223350991,amenity,cafe,regular
4223350991,name,Yahava Koffee,regular
4223714789,amenity,restaurant,regular
4223714789,cuisine,chinese,regular
4223714789,name,Prince Coffee House,regular
4226861528,crossing,zebra,regular
4226861528,highway,crossing,regular
4226861532,crossing,zebra,regular
4226861532,highway,crossing,regular
4226861548,crossing,zebra,regular
4226861548,highway,crossing,regular
4226861556,crossing,zebra,regular
4226861556,highway,crossing,regular
4226861558,crossing,zebra,regular
4226861558,highway,crossing,regular
4226861559,crossing,zebra,regular
4226861559,highway,crossing,regular
4226861563,crossing,zebra,regular
4226861563,highway,crossing,regular
4226861997,crossing,traffic_signals,regular
4226861997,highway,crossing,regular
4226862002,amenity,shelter,regular
4228154192,street,Worchester Road,addr
4228154192,amenity,restaurant,regular
4228154192,name,Nan Hwa Fishboat,regular
4228222259,amenity,cafe,regular
4228222259,cuisine,asian,regular
4228222259,internet_access,wlan,regular
4228222259,name,Cafeteria,regular
4230452389,housenumber,#01-835,addr
4230452389,postcode,310128,addr
4230452389,street,Lorong 1 Toa Payoh,addr
4230452389,amenity,cafe,regular
4230452389,email,info@creamier.com.sg,regular
4230452389,name,Creamier Handcrafted Ice Cream and Coffee,regular
4230452389,opening_hours,Tu-Th 12:00-22:00; Fr-Sa 12:00-23:00; Su 12:00-22:00; Mo off,regular
4230452389,phone,(65) 6250 1476,regular
4230452389,website,http://creamier.com.sg,regular
4230452489,amenity,cafe,regular
4230452489,name,Starbucks Coffee,regular
4231243408,housenumber,Blk 60 #05-01,addr
4231243408,postcode,367822,addr
4231243408,street,Mount Vernon Road,addr
4231243408,amenity,post_office,regular
4231243408,name,"Mount Vernon Camp, Gurkha Contingent",regular
4232045591,street,Essex Road,addr
4232045591,amenity,school,regular
4232045591,name,SJIJ,regular
4232045591,opening_hours,Mo-Su 10:00-12:00,regular
4232059789,amenity,theatre,regular
4232059789,name,Shaw,regular
4232108192,housenumber,87-99,addr
4232108192,postcode,769139,addr
4232108192,street,Yishun Avenue 1,addr
4232108192,internet_access,wlan,regular
4232108192,name,The Estuary,regular
4232108192,tourism,chalet,regular
4232943395,housenumber,210,addr
4232943395,postcode,670210,addr
4232943395,street,Petir Road,addr
4232943395,name,Pocket Greens Urban Farm & Barn,regular
4232943395,opening_hours,Tu-Th 08:30-11:30; Fr-Su 15:00-18:00,regular
4232943395,tourism,attraction,regular
4233370769,name,Bencoolen (DTL),regular
4233370769,railway,subway_entrance,regular
4233370770,name,Bencoolen (DTL),regular
4233370770,railway,subway_entrance,regular
4233370897,name,Fort Canning (DTL),regular
4233370897,railway,subway_entrance,regular
4233370904,name,Fort Canning (DTL),regular
4233370904,railway,subway_entrance,regular
4233370924,name,Jalan Besar (DTL),regular
4233370924,railway,subway_entrance,regular
4233370929,name,Jalan Besar (DTL),regular
4233370929,railway,subway_entrance,regular
4235356600,city,Singapore,addr
4235356600,country,SG,addr
4235356600,housenumber,11,addr
4235356600,postcode,599736,addr
4235356600,street,Cheong Chin Nam Road,addr
4235356600,amenity,restaurant,regular
4235356600,name,Al Azhar,regular
4236740990,name,halal food shop woodlands close,regular
4236740990,tourism,attraction,regular
4237049191,amenity,shelter,regular
4237540696,amenity,bank,regular
4237540696,name,meyer rd,regular
4237580794,street,Haji Lane,addr
4237580794,amenity,bar,regular
4237580794,name,Bar Stories,regular
4237580794,opening_hours,Mo-Sa 16:00-02:00,regular
4238802190,street,Middle Road,addr
4238802190,amenity,restaurant,regular
4238802190,name,Artichoke,regular
4240609889,amenity,school,regular
